Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient1	p1_t2	248	1	0
patient1	p1_t2	248	2	17
patient1	p1_t2	248	3	1
patient1	p1_t2	248	4	13
patient1	p1_t2	248	5	35
patient1	p1_t2	248	6	1
patient1	p1_t2	248	7	29
patient1	p1_t2	249	1	0
patient1	p1_t2	249	2	0
patient1	p1_t2	249	3	19
patient1	p1_t2	249	4	21
patient1	p1_t2	249	5	37
patient1	p1_t2	249	6	0
patient1	p1_t2	249	7	22
